message_id,content,ann_1,ann_2,ann_3,ann_4,ann_5,ann_6,ann_7,ann_8,ann_9,ann_10
COM_1079,"Quy khach da duoc thanh toan 50000 VND tu nhan vien 4300240030, Ngay GD: 05/08/2025 06:25:15. Ma GD 250805646239050. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1080,Viettel TB: Gói ST60N đã khôi phục thành công. Cước phí 50.000đ có 2GB/ngày; ưu đãi sử dụng đến 29/08/2025. Quý khách nạp thêm 10.000đ trước 24h ngày 29/08/2025 để tiếp tục sử dụng ưu đãi gói cước. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Chi tiết LH 198 (0đ). Trân trọng.,0,0,0,0,0,0,0,0,0,0
COM_1081,"Quy khach da duoc thanh toan 10000 VND tu nhan vien 4300240030, Ngay GD: 05/08/2025 06:26:10. Ma GD 250805647054476. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1082,Viettel TB: Gói ST60N đã được gia hạn sử dụng đến ngày 03/09/2025 với cước phí 10.000đ. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Chi tiết LH 198 (0đ). Trân trọng.,0,0,0,0,0,0,0,0,0,0
COM_1083,"Moi Quy khach soan tin de tham gia DV Data Plus:
1 gui 9598 de cong 3072MB (cuoc 23400d, su dung trong 7 ngay).
2 gui 9598 de cong 2048MB (cuoc 12000d, su dung trong vong 24h sau khi cong).
Tin nhan co hieu luc trong 24h. Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0
COM_1084,"Dz)CkTYIqnky.wnyl.bid)YGS""K:h_Ma,i_M:a-K,m;T:u_2:8;K-D,en:8;8,<hjgqueagpnms>-N:ghin_googlecomvn",1,1,1,1,1,1,1,1,1,1
COM_1085,"Moi Quy khach soan tin de tham gia cong MB data. Soan
5 gui 211 de cong 2.048 MB data voi gia 15.870d, su dung trong 5 ngay
De cong tai nguyen khac, soan:
1 gui 211 de cong 53 phut noi mang (794d/p), su dung trong 15 ngay
2 gui 211 de cong 30 phut ngoai mang (1.369d/p), su dung trong 7 ngay
3 gui 211 de cong 100 tin nhan noi mang (230d/tin), su dung trong 15 ngay
4 gui 211 de cong 20 tin nhan ngoai mang (313d/tin), su dung trong 7 ngay
Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0
COM_1086,"[QC] Vay nhanh 3 PHUT - 40 TRIEU dong ve tay. Chi can CCCD, tra gop den 24 thang. Lai suat uu dai. Dang ky online voi Viettel Money: https://viettelmoney.go.link/Ngdub .Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,1,0
COM_1087,"[QC] GIẢI TRÍ MIỄN PHÍ DATA! Chuyển từ thuê bao trả trước sang trả sau và trải nghiệm gói MXH120: 120K/tháng có 1GB/ngày, gói TV360 basic, miễn phí: 10 phút/cuộc gọi nội mạng, 30 phút ngoại mạng, 30 SMS, data truy cập TikTok + YouTube + Facebook + nhắn tin Messenger. Chuyển sang trả sau tại https://vietteltelecom.vn/tsmxh . CT dành riêng cho Quý khách. LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1088,"Tai khoan vien thong cua Quy khach hien con duoi 1.000d. Moi Quy khach nap them tien vao tai khoan vien thong hoac goi *911# de duoc cong truoc 20.000d (phi: 3.000d). Neu tai khoan vien thong het tien, cuoc phat sinh tiep theo se duoc tru vao tai khoan Tien di dong (neu co). DAC BIET khuyen mai 50% GIA TRI NAP TIEN vao chu nhat hang tuan tren My Viettel (https://vietteltelecom.vn/naptienkm). LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1089,Ma OTP Vinhomes cua Quy khach la: 340115,0,0,0,0,0,0,0,0,0,0
COM_1090,"[QC] Duy nhất tại TV360, bình chọn thí sinh vào vòng Chung kết Vũ Trụ Đồng Tiền. Mua ngay gói V Cine chỉ từ 10.000đ tại https://tv360.vn/packages để có 20 lượt bình chọn. Gói cước gia hạn sau 30 ngày với giá từ 20.000đ. Chi tiết LH 18008119 (0đ). Từ chối QC, soạn TC4 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1091,"Doi thanh cong 200 diem tieu dung Viettel++ thanh 40 MB Data. Han su dung truoc 14/08/2025. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 536 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://vietteltelecom.vn/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1092,"[TB] NẠP THẺ ONLINE - DATA XÀI NGAY!
Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/08/2025. Tiền KM sử dụng TRUY CẬP INTERNET trong 15 ngày. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt . Chi tiết gọi 198, bấm phím 8 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_1093,"[TB] Tien ich Loi nhan thoai cua Viettel: Quy khach co loi nhan tu TB 03133 vao luc 17:11 14/08/2025. Voi noi dung: kính chào quý khách viettel xin được giới thiệu chương trình siêu khuyến mại quý khách có thể đổi 20000 đồng trong tài khoản gốc thành 100000 đồng tiền khuyến mại để gọi nội mạng nhắn tin nội mạng và truy cập internet trong 15 ngày để tham gia chương trình quý khách vui lòng nói tôi đồng ý hoặc nói từ chối nếu không đồng ý tham gia kính chào quý khách viettel xin được giới thiệu chương trình siêu khuyến mại quý khách có thể đổi 20000 đồng trong tài khoản gốc thành 100000 đồng tiền khuyến mại để gọi nội mạng nhắn tin nội mạng và truy cập internet trong 15 ngày để tham gia chương trình quý khách vui lòng nói tôi đồng ý hoặc nói từ chối nếu không đồng ý tham gia xin lỗi quý khách viettel xin phép gọi lại sau ạ. De nghe loi nhan thoai, vui long bam goi 106208 (mien phi).",0,0,0,0,1,0,0,0,0,0
COM_1094,"M,o-T:k-T,an-T:u:1:00""K,a:De'n_5'99;Qs$gKvtwbX.fgbtr.online>kxG-N'gan~googlecomvn",1,1,0,1,1,1,1,1,1,1
COM_1095,"Tai khoan cua Quy khach sap het, soan UT hoac Y gui 9778 (trong vong 48h) de duoc cong 25.000d, su dung trong 96 gio tu DV Fast Airtime. Tai khoan cong se duoc tru khi Quy khach nap the. Tai khoan cong chua su dung het se bi huy khi het thoi gian su dung (Tai khoan cong chi su dung goi, nhan tin noi mang va ngoai mang). Tu choi nhan tin nhan, soan TC gui 9778. Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0
COM_1096,"[QC] Vay nhanh 3 PHUT - 40 TRIEU dong ve tay. Chi can CCCD, tra gop den 24 thang. Lai suat uu dai. Dang ky online voi Viettel Money: https://viettelmoney.go.link/fLcIg .Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,0,0
COM_1097,"[QC] Độc quyền phát sóng giải Siêu cúp Đức trên TV360: Stuttgart - Bayern Munich vào 1h30 ngày 17/8.
Soạn 5GVS12 gửi 191 chỉ 12.000đ/ngày có:
- 6GB data
- Xem thể thao và truyền hình trên TV360 không tốn data tại https://tv360.vn .
Gói cước gia hạn theo ngày. LH 18008119 (0đ). Từ chối QC, soạn TC4 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1098,"Tai khoan cua Quy khach sap het, soan UT gui 9778 (trong vong 48h) de duoc cong 25.000d, su dung trong 96 gio tu DV Fast Airtime. Tai khoan cong se duoc tru khi Quy khach nap the. Tai khoan cong chua su dung het se bi huy khi het thoi gian su dung (Tai khoan cong chi su dung goi, nhan tin noi mang va ngoai mang). Tu choi nhan tin nhan, soan TC gui 9778. Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0
COM_1099,"[QC] Vay nhanh den 40 TRIEU dong voi TIN VAY tren Viettel Money. Chi can CCCD, thu tuc online 100%. Dang ky ngay: https://viettelmoney.go.link/6ecY2 .Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,0,0
COM_1100,"[TB] Nhân dịp kỷ niệm 80 năm Quốc Khánh Việt Nam, Viettel gửi tặng Quý khách 80.000 điểm Viettel++. Truy cập https://ketnoitronniemvui.tv360.vn , làm theo hướng dẫn để nhận điểm và đổi lấy nhiều ưu đãi hấp dẫn trên ứng dụng My Viettel. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_1101,"[TB] MỪNG 2/9 - Kết nối trọn niềm vui!
1. Soạn 1 gửi 191 để xác nhận tham gia gói 5G29: 29K/3 ngày có 8GB/ngày (đã bao gồm 4GB được tặng khi đăng ký/gia hạn từ 19/8-2/9), xem kho phim lịch sử trên TV360, 80 phút gọi điện, 80SMS nội mạng. Chi tiết gói tại viettel.vn/5G29. 
2. Soạn 2 gửi 191 để nhận thông tin chuỗi sự kiện chào mừng 2/9 và khuyến mại HOT từ Viettel.
CT áp dụng đến hết 2/9/2025. LH 198 (0đ).",0,0,0,0,0,0,0,0,0,0
COM_1102,"[TB] NẠP THẺ ĐỦ ĐẦY - DATA XÀI NGAY!
Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 25/08/2025. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 198 bấm phím 8 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_1103,"[QC] Mở thẻ tín dụng VPBank miễn phí thường niên, hạn mức đến 100 triệu, trả góp 0đ cùng hoàn tiền tới 15%. Để đăng ký nhận link mở thẻ và đồng ý cung cấp số điện thoại của QK cho VPBank (qua đối tác Viettel, CTCP Thịnh Phát) để nhận hướng dẫn mở thẻ, soạn VP gửi 1798 (MP). Từ chối QC, soạn TC gửi 1313.",0,0,0,0,0,0,0,0,0,0
COM_1104,"[QC] TẶNG 10.000 ĐIỂM VIETTEL++ KHI ĐĂNG KÝ TÀI KHOẢN MY VIETTEL. CT áp dụng cho thuê bao di động tạo tài khoản lần đầu và đăng nhập ứng dụng My Viettel thành công tại https://myviettel.go.link/ikQMm. Điểm tặng sẽ được lưu trong ví voucher trên ứng dụng My Viettel. Chi tiết LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,1,1
COM_1105,"[TB] Tu 30/08/2025 00:00:00 den 30/08/2025 05:00:00, Viettel thuc hien nang cap he thong de phuc vu Khach hang tot hon. Viec nay co the lam gian doan Dich vu co dinh (Internet, Truyen hinh, Dien thoai co dinh) cua mot so Khach hang. Mong Quy khach thong cam. Khi can ho tro vui long goi 18008119 (0d).",0,0,0,0,0,0,0,0,0,0
COM_1106,"[QC] Chào mừng kỷ niệm 80 năm Quốc Khánh 2/9. Quý khách liên kết Viettel Money với VNeID để nhận tiền an sinh xã hội từ Chính phủ (xem hướng dẫn tại https://viettelmoney.go.link/lienketVNeID ). Nếu đã thực hiện, vui lòng bỏ qua tin nhắn. Chi tiết LH 18009000 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1107,"[TB] 2/9 - KẾT NỐI TRỌN NIỀM VUI. Tặng 29% giá trị tất cả thẻ nạp trong ngày 2/9 vào tài khoản viễn thông. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 198 bấm phím 2 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_1108,"[TB] Mung ngay Quoc khanh Viet Nam 2/9, lien ket Viettel Money voi VNeID ngay hom nay de nhan tien An sinh xa hoi tu Chinh Phu vao tai khoan. Neu da lien ket vui long bo qua. Chi tiet xem tai https://viettelmoney.go.link/lienketVNeID . Lien he 18009000 (0d). Tran trong!",0,0,0,0,0,0,0,0,0,0
COM_1109,"Viettel TB: Từ 0h-5h ngày 04/09/2025, gói ST60N sẽ gia hạn. Cước phí 60.000đ/30 ngày có 60GB (2GB/ngày). Quý khách đảm bảo thuê bao hoạt động 2 chiều và đủ tiền để gói cước gia hạn thành công. Nếu tài khoản không đủ, gói cước sẽ gia hạn tương ứng với số tiền còn lại, tối thiểu 5.000đ (không áp dụng với thuê bao không gia hạn đủ 100% cước phí gói trong 60 ngày). Chiết khấu 2,5% khi nạp thẻ tại https://viettel.vn/nt. Để hủy gia hạn, soạn HUY gửi 191. LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_1110,"[QC] Trải nghiệm các tính năng dành riêng cho THUÊ BAO CỐ ĐỊNH TRÊN MY VIETTEL: Nâng cấp băng thông, đổi gói cước, hỗ trợ/báo lỗi dịch vụ, quản lý modem wifi từ xa, thay đổi thông tin (số điện thoại, địa chỉ) chỉ với thao tác đơn giản, dễ dàng tại https://myviettel.go.link/3maKg. Chi tiết LH 18008119 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1111,"Viettel TB: Gói ST60N đã kết thúc. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_1112,"Quy khach da duoc thanh toan 10000 VND tu nhan vien 4500240001, Ngay GD: 05/09/2025 13:12:03. Ma GD 250905657548285. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1113,"Quy khach co 60.005 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap https://vietteltelecom.vn/goidata. Chi tiet LH 198 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1114,"Quy khach da duoc thanh toan 50000 VND tu nhan vien 4500240001, Ngay GD: 05/09/2025 13:11:50. Ma GD 250905656558183. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1115,"Nhap ma xac thuc OTP 8051 de Dang nhap tren ung dung My Viettel. Chi tiet LH 18008098 (0d) hoac truy cap https://viettel.vn/app. De dam bao an toan cho tai khoan cua Quy khach, vui long khong chia se ma xac thuc nay voi bat ky ai.",0,0,0,0,0,0,0,0,0,0
COM_1116,Thue bao 84377326330 vua tra cuu chi tiet cuoc tren MyViettel. Tran trong,0,0,0,0,0,0,0,0,0,0
COM_1117,"Dang ky khong thanh cong do chuong trinh khong ap dung cho thue bao. De biet cac uu dai khac, truy cap https://viettel.vn/goidata hoac bam goi *098#. Chi tiet LH 198 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1118,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data. Han su dung truoc 06/09/2025. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 442 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://vietteltelecom.vn/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1119,"[QC] Xem ngay Singapore - Việt Nam tại Vòng loại U23 Châu Á 2026, 19h ngày 6/9.
Soạn 5GVS12 gửi 191 chỉ 12.000đ/ngày có:
- 6GB data
- Xem thể thao và truyền hình trên TV360 không tốn data tại https://tv360.vn/page/sport
Ưu đãi sử dụng đến 24h ngày đăng ký. Gói cước gia hạn theo ngày. LH 18008119 (0đ). Từ chối QC, soạn TC4 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1120,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data. Han su dung truoc 07/09/2025. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 342 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://vietteltelecom.vn/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1121,"[QC] Tặng 5.000 điểm Viettel++ khi trải nghiệm các tính năng dành riêng cho THUÊ BAO INTERNET: Nâng cấp băng thông, đổi gói cước, báo lỗi dịch vụ, quản lý modem wifi từ xa, thay đổi thông tin thuê bao (số điện thoại, địa chỉ) trên My Viettel tại https://myviettel.go.link/3maKg. 
Điểm tặng sẽ được lưu trong ví voucher trên ứng dụng My Viettel. Chi tiết LH 18008119 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1122,"[TB] Trả sau giá hời - Data, gọi thả ga
Gói V120K - Giá 120K/tháng có:
- 1,5GB/ngày.
- 50p ngoại mạng, miễn phí 20p/cuộc nội mạng. 
Gói cước gia hạn theo tháng. CT dành riêng cho Quý khách. LH 18008168 (0đ) để đăng ký.",0,0,0,0,0,0,0,0,0,0
COM_1123,"Moi Quy khach LO QUANG THANG, co ma hop dong 639615776/HKD_TVH_TPTV_TRUONGT/18092024B truy cap https://viettel.vn/qrpay/41EE847616A9A3DA718FC11F858D0739EF77EBC1D3812DDDDF302725C3365406 de lay ma QR code va thuc hien thanh toan tren
ung dung ngan hang/vi dien tu de duoc huong uu dai. LH 198 (0d) hoac nhan vien tu van Tran Thi Sinh -B SDT 868623059. Tran trong!",0,0,0,0,0,0,0,0,0,0
COM_1124,"[QC] Thang nay het tien? VAY NGAN NGAY den 7 TRIEU dong chi can CCCD. Tra gop 30-45 ngay. Dang ky online voi Viettel Money: https://viettelmoney.go.link/bY18O .Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,0,1
COM_1125,"[QC] Trang bị Camera khi đăng ký DV Home Camera Viettel: Phí hòa mạng chỉ từ 180.000đ/Camera, cước lưu trữ Cloud từ 20.000đ/tháng/Camera. Truy cập https://viettel.vn/camera9 hoặc LH 18008168 (0đ) để tìm hiểu và đăng ký dịch vụ. Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1126,"[TB] Tien ich Loi nhan thoai cua Viettel: Quy khach co cuoc goi nho tu TB 0327673754 vao luc 17:45 19/09/2025. De nghe loi nhan thoai, vui long bam goi 106210 (mien phi).",0,0,0,0,0,0,0,0,0,0
COM_1127,"So tien cuoc Quy khach da thanh toan truoc cho account t008_ftth_thanglq24 DV Ftth Viettel se het vao thang nay. De tiep tuc tham gia chuong trinh dong cuoc truoc voi uu dai hap dan, moi Quy khach nhan ma QR thanh toan Online 
tren ung dung Ngan hang, truy cap https://viettel.vn/vx/internetqrcode/BADB0FCEC821CDDCD7ED599E2EA22307. LH 18008119 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1128,"[QC] Độc quyền trên TV360: Barcelona - PSG lúc 2h00 ngày 2/10. PSG hành quân đến chảo lửa Camp Nou.
Soạn DK SP gửi 1331 (30.000đ/30 ngày, gia hạn sau 30 ngày) để xem các trận đấu cúp C1 và Bundesliga độc quyền không tốn data tại https://tv360.vn/. LH 18008119 (0đ). Từ chối QC, soạn TC4 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1129,(VIB) Ma xac thuc: 097538 (hieu luc trong 03 phut) de xac thuc khach hang dang ky moi. Lien he 19002200 (1.000 dong/phut) de duoc ho tro.,0,0,0,0,0,0,0,0,0,0
COM_1130,"(VIB) Ma OTP: 431120 (hieu luc trong 03 phut) de dang ky tai khoan thanh toan Digi, MyVIB. Lien he 19002200 (1.000 dong/phut) de duoc ho tro.",0,0,0,0,0,0,0,0,0,0
COM_1131,Ma kich hoat: 574949 co hieu luc trong 2 phut de dang ky su dung Smart OTP. Chi tiet vui long lien he or 19002200 (1.000 dong/phut),0,0,0,0,0,0,0,0,0,0
COM_1132,[TrustCA] Ma OTP: 780460 cho giao dich xac thuc ky so cua Quy khach voi MyVIB. Khong chia se ma OTP nay voi bat ky ai. OTP hieu luc trong 5 phut.,0,0,0,0,0,0,0,0,0,0
COM_1133,[TB] Mời Quý khách cập nhật thông tin thuê bao chính chủ theo Căn cước công dân mới dễ dàng và nhanh chóng trên My Viettel tại https://myviettel.go.link/3H3AL. Chi tiết LH 198 (0đ). Trân trọng.,0,0,0,0,0,0,0,0,0,0
COM_1134,UsRNgafydep)hkfhzo.cnrapple.com>BjiuNalmLopTajmgroupsgooglecomIbW,1,1,1,1,1,1,1,1,1,1
COM_1135,"Tong cuoc DV internet cua Quy khach LO QUANG THANG ma hop dong 639615776 thang 09/2025 la 109.633d. Quy khach vui long thanh toan truoc ngay 15/10. De nhan ma QR thanh toan Online tren ung dung ngan hang, truy cap https://viettel.vn/qrpay/7ED76F16FE3EE64AFA9F5A0FD77D855E .
Neu da thanh toan, vui long bo qua tin nhan nay. LH 18008119 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1136,"Viettel TB: Từ 0h-5h ngày 08/10/2025, gói ST60N sẽ gia hạn. Cước phí 60.000đ/30 ngày có 60GB (2GB/ngày). Quý khách đảm bảo thuê bao hoạt động 2 chiều và đủ tiền để gói cước gia hạn thành công. Nếu tài khoản không đủ, gói cước sẽ gia hạn tương ứng với số tiền còn lại, 
tối thiểu 5.000đ (không áp dụng với thuê bao không gia hạn đủ 100% cước phí gói trong 60 ngày). Chiết khấu 2,5% khi nạp thẻ tại https://viettel.vn/nt. Để hủy gia hạn, soạn HUY gửi 191. LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_1137,"[QC] DATA LƯỚT MẠNG CẢ NGÀY.
Soạn GIC70N gửi 191: Chỉ 70K/30 ngày, có 1GB/ngày, nghe toàn bộ nội dung sách nói Mydio. DV gia hạn sau 30 ngày. 
Lưu ý: CT dành riêng cho thuê bao từ 6-22 tuổi đang sử dụng gói cước GIC của Viettel. Để chuyển đổi sang gói cước GIC, soạn GIC gửi 195. LH 198 (0đ). Từ chối QC, soạn TC4 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1138,"[TB] GÓI THOẠI CHO CON, CHA MẸ AN TÂM.
Chỉ 30K/30 ngày, con bạn nhận được 10 phút gọi ngoại mạng, miễn phí 10 phút/cuộc nội mạng (tối đa 200 phút); DV gia hạn sau 30 ngày. Để đăng ký, soạn GIC30N gửi 191 trên SIM của con. 
Lưu ý: CT dành riêng cho thuê bao từ 6-22 tuổi đang sử dụng gói cước GIC của Viettel. Đăng ký ngay SIM GIC cho con tại gic.viettel.vn hoặc soạn GIC gửi 195 để chuyển đổi sang gói cước GIC. LH 198 (0đ).",0,0,0,0,0,0,0,0,0,0
COM_1139,"[QC] Vay nhanh linh hoat 3 PHUT - 50 TRIEU dong ve tay. Chi can CCCD, tra gop den 48 thang. Lai suat uu dai. Dang ky online voi Viettel Money: https://viettelmoney.go.link/fLcIg .Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,0,0
COM_1140,"Quy khach da duoc thanh toan 50000 VND tu nhan vien 4500240001, Ngay GD: 08/10/2025 06:05:25. Ma GD 251008621470918. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1141,Viettel TB: Gói ST60N đã khôi phục thành công. Cước phí 50.000đ có 2GB/ngày; ưu đãi sử dụng đến 01/11/2025. Quý khách nạp thêm 10.000đ trước 24h ngày 01/11/2025 để tiếp tục sử dụng ưu đãi gói cước. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Chi tiết LH 198 (0đ). Trân trọng.,0,0,0,0,0,0,0,0,0,0
COM_1142,"Quy khach co 10.005 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky.
De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap https://vietteltelecom.vn/goidata. Chi tiet LH 198 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1143,"Quy khach da duoc thanh toan 10000 VND tu nhan vien 4500240001, Ngay GD: 08/10/2025 06:05:59. Ma GD 251008621510865. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_1144,Viettel TB: Gói ST60N đã được gia hạn sử dụng đến ngày 06/11/2025 với cước phí 10.000đ. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Chi tiết LH 198 (0đ). Trân trọng.,0,0,0,0,0,0,0,0,0,0
COM_1145,"[QC] TẶNG 20.000 ĐIỂM VIETTEL++ KHI ĐỔI GÓI CƯỚC INTERNET TRÊN MY VIETTEL. Thao tác nhanh chóng, dễ dàng để nâng cao tốc độ đường truyền tại https://myviettel.go.link/1sXhJ. Điểm tặng sẽ được lưu trong ví voucher trên ứng dụng My Viettel. Chi tiết LH 18008119 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1146,"[TB] RINH IPHONE 17 LIỀN TAY!
Từ ngày 18/09/2025 - 31/12/2025, khi Quý khách mua gói cước 5G chu kỳ 30 ngày trở lên sẽ được nhận 01 mã dự thưởng để tham gia chương trình quay số ""Lướt 5G - Rinh quà bất ngờ"" trúng điện thoại iPhone 17 và Samsung Galaxy A06 5G. Chi tiết thể lệ chương trình xem tại http://viettel.vn/luot5g.
LH 198 (0đ).",0,0,0,0,0,0,0,0,0,0
COM_1147,"[TB] NẠP THẺ ĐỦ ĐẦY - DATA XÀI NGAY!
Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 10/10/2025. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_1148,Ma OTP Vinhomes cua Quy khach la: 019267,0,0,0,0,0,0,0,0,0,0
COM_1149,"[QC] Mua sắm tại Viettel Store số 245 Nguyễn Thị Định, phường Bình Trưng, TP. Hồ Chí Minh với ưu đãi khủng: iPhone 17 chỉ từ 24.990.000đ, phụ kiện chỉ từ 39.000đ, combo SIM số đẹp kèm gói cước chỉ 180.000đ có 300GB. CT áp dụng đến 31/10/2025. Chi tiết truy cập https://tinyurl.com/ymrbznzp hoặc LH 18008123 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1150,"[QC] XEM BUNDESLIGA - SĂN VÉ ĐI ĐỨC CÙNG TV360! Soạn DK SP gửi 1331 (30.000đ/30 ngày, gia hạn sau 30 ngày) để xem các giải thể thao hấp dẫn trên TV360 và có cơ hội trúng 1 cặp vé bay thẳng đến Đức xem trực tiếp Bundesliga, điện thoại Oppo Reno 14 F 5G hoặc áo đấu có chữ ký của các cầu thủ tham gia giải Bundesliga. Chương trình áp dụng từ 12/8 - 12/11/2025. Chi tiết LH 18008119 (0đ)). Từ chối QC, soạn TC4 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_1151,"[TB] Mừng 25 năm Viettel Telecom - Cảm ơn Quý khách đã lựa chọn và đồng hành!
Để nhận ưu đãi điểm Viettel++ tương ứng với số năm Quý khách đã gắn bó cùng Viettel, truy cập https://vietteltelecom25.tv360.vn . CT áp dụng từ 15-25/10/2025. Chi tiết LH 198 (0đ). Trân trọng!",0,0,0,0,0,0,0,0,0,0
