message_id,content,ann_1,ann_2,ann_3,ann_4,ann_5,ann_6,ann_7,ann_8,ann_9,ann_10,
COM_1052,"[TB] QUÀ Ð?M SÂU, KHÔNG ÐÂU CÓ!
So?n SD70 g?i 191: 70K/30 ngày có 30GB (1GB/ngày). Gói cu?c gia h?n sau 30 ngày.
T?ng thêm 7 ngày mi?n phí data truy c?p TikTok (t?i da 25GB) cho l?n dang ký d?u tiên tru?c ngày 31/07 c?a Quý khách. LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_1053,"(QC) Ban yeu thich kinh doanh? Ban muon san pham, DV duoc quang cao den Khach hang don gian nhat, hieu qua nhat, tiet kiem nhat? DV Nhac cho doanh nghiep chinh la ban dong hanh cua Ban - giai phap toi uu dua san pham, DV den gan Khach hang. Soan DN gui 1221 (0d) hoac truy cap http://doanhnghiep.imuzik.vn de nhan vien Viettel lien he tu van tao ban nhac cho hap dan nhat. Cuoc DV tu 14.000d/30 ngay/thue bao, phi khoi tao 550.000d. LH 18008098 (0d). Tu choi QC, soan TC4 gui 199.",0,0,0,0,0,0,1,0,0,0,
COM_1054,"Moi Quy khach soan tin de tham gia DV Data Plus:
1 gui 9598 de cong 2048MB (cuoc 15870d, su dung trong 5 ngay).
2 gui 9598 de cong 1024MB (cuoc 9144d, su dung trong vong 24h sau khi cong).
Tin nhan co hieu luc trong 24h. Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0,
COM_1055,"[TB] Ð?NG Ð? GIÁN ÐO?N DATA
1. So?n ST7K g?i 191: 7K có 1GB
2. So?n 5G10 g?i 191: 10K có 6GB
Uu dãi s? d?ng d?n 24h ngày dang ký. Các gói cu?c gia h?n theo ngày. Chi ti?t LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_1056,"Moi Quy khach soan tin de tham gia cong MB data. Soan:
5 gui 211 de cong 2.048 MB data voi gia 15.870d, su dung trong 5 ngay
De cong tai nguyen khac, soan:
1 gui 211 de cong 53 phut noi mang (794d/p), su dung trong 15 ngay
2 gui 211 de cong 30 phut ngoai mang (1.369d/p), su dung trong 7 ngay
3 gui 211 de cong 100 tin nhan noi mang (230d/tin), su dung trong 15 ngay
4 gui 211 de cong 20 tin nhan ngoai mang (313d/tin), su dung trong 7 ngay
Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0,
COM_1057,"q}CunpyvR.cndgz.link)yTh:uong-G-ui_HVT:ag""Tu:M:aC:OZ^28~N-g,in~To;i_88,N'gh:j-n<duikadjsdlxi>ZALO.Megoogle",1,1,1,1,1,1,1,1,1,1,
COM_1058,"Doi thanh cong 300 diem tieu dung Viettel++ thanh 60 MB Data. Han su dung truoc 11/07/2025. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 436 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://vietteltelecom.vn/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1059,"[QC] Vay nhanh 3 PHUT - 30 TRIEU dong ve tay. Chi can CCCD, tra gop den 24 thang. Lai suat uu dai. Dang ky online voi Viettel Money: https://viettelmoney.go.link/Ngdub.Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,0,0,
COM_1060,VNG: Activation code 136242 is used for VNGGames authentication,0,0,0,0,0,0,0,0,0,0,
COM_1061,"[QC] SALE 20%: Gói x?n, Giá h?i.
So?n 3N g?i 191: 24.000d/3 ngày (giá g?c 30.000d) có 15GB (5GB/ngày), 15p g?i ngo?i m?ng, mi?n phí 10p/cu?c g?i n?i m?ng, nh?n tin n?i m?ng, xem TV360.
Gói cu?c gia h?n v?i giá g?c sau 3 ngày. CT áp d?ng v?i l?n dang ký d?u tiên tru?c 16/07 cho TB nh?n du?c tin nh?n. LH 198 (0d). T? ch?i QC, so?n TC4 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1062,"[TB] N?P TH? ONLINE - DATA XÀI NGAY!
T?ng 20% giá tr? t?t c? th? n?p vào tài kho?n vi?n thông trong ngày 15/07/2025. Ti?n KM s? d?ng TRUY C?P INTERNET trong 15 ngày. CT áp d?ng khi n?p th? online qua các ví di?n t?, ?ng d?ng thanh toán ho?c t?i https://viettel.vn/pay/tt . Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1063,"""?",1,1,1,1,1,1,1,1,1,1,
COM_1064,"[TB] N?P TH? ONLINE - DATA XÀI NGAY!
T?ng 20% giá tr? t?t c? th? n?p vào tài kho?n vi?n thông trong ngày 15/07/2025. Ti?n KM s? d?ng TRUY C?P INTERNET trong 15 ngày. CT áp d?ng khi n?p th? online qua các ví di?n t?, ?ng d?ng thanh toán ho?c t?i https://km.vtmoney.vn/314y/kmdaitra. Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1065,"[C?NH BÁO] C?c An ninh m?ng và Phòng, ch?ng t?i ph?m s? d?ng công ngh? cao c?nh báo: Xu?t hi?n tình tr?ng l?a d?o, gi? m?o doanh nghi?p l? hành, co s? luu trú, khách s?n, khu ngh? du?ng... qu?ng cáo thông tin v? các chuong trình du l?ch. Ngu?i dân khi có nhu c?u tìm ki?m tour du l?ch, d?t phòng khách s?n… thông qua m?ng xã h?i c?n ki?m tra k? tính minh b?ch c?a trang, l?ch s? d?i tên, qu?c gia c?a qu?n tr? viên. N?u th?y tài kho?n m?i du?c t?o l?p ho?c m?i d?i tên c?n c?nh giác, ki?m tra k? thông tin t? nhi?u ngu?n khác nhau.",0,0,0,0,0,0,0,0,0,0,
COM_1066,"[KHAO SAT] VIETTEL kinh moi Quy khach danh gia chat luong dich vu: Quy khach co san sang gioi thieu UNG DUNG TV360 voi nguoi than va ban be? Vui long nhap so diem tu 0 den 10 (0-6: khong gioi thieu, 7-8: co kha nang gioi thieu, 9-10: san sang gioi thieu) va phan hoi lai tin nhan nay (mien phi).",0,0,0,0,1,1,0,1,1,0,
COM_1067,"[QC] Lào - Vi?t Nam: 17h ngày 19/7.
U23 Vi?t Nam chính th?c ra quân.
So?n 5GVS12 g?i 191: 12K/ngày có:
- 6GB data
- Xem th? thao và truy?n hình trên TV360 không t?n data t?i https://tv360.vn .
Uu dãi s? d?ng d?n 24h ngày dang ký, gia h?n theo ngày. LH 18008119 (0d). T? ch?i QC, so?n TC4 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1068,"Tai khoan cua Quy khach sap het, soan UT hoac Y gui 9778 (trong vong 48h) de duoc cong 20.000d, su dung trong 96 gio tu DV Fast Airtime. Tai khoan cong se duoc tru khi Quy khach nap the. Tai khoan cong chua su dung het se bi huy khi het thoi gian su dung (Tai khoan cong chi su dung goi, nhan tin noi mang va ngoai mang). Tu choi nhan tin nhan, soan TC gui 9778. Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0,
COM_1069,"[TB] N?P TH? Ð? Ð?Y - DATA XÀI NGAY!
T?ng 20% giá tr? t?t c? th? n?p vào tài kho?n vi?n thông trong ngày 25/07/2025. Ti?n KM s? d?ng truy c?p Internet trong 15 ngày. N?p th? online t?i các ví di?n t?, ?ng d?ng thanh toán ho?c t?i https://viettel.vn/naptienkm . Chi ti?t g?i 198 b?m phím 8 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1070,EmGHestMik]fujhlu.ltzalo.me(TraourMotLitrQfgroupsgooglecom:O,1,1,1,1,1,1,1,1,1,1,
COM_1071,"[QC] Ch? v?i 3K - C?n chi wifi!
So?n 1N g?i 191: Ch? 3K (giá g?c 10K), có 5GB, 5 phút g?i ngo?i m?ng, mi?n phí 10p/cu?c g?i n?i m?ng, SMS n?i m?ng, xem TV360. Uu dãi s? d?ng d?n 24h ngày dang ký, gói cu?c gia h?n theo ngày v?i giá g?c. CT áp d?ng v?i l?n dang ký d?u tiên tru?c 31/07 cho TB nh?n du?c tin nh?n. LH 198 (0d). T? ch?i QC, so?n TC4 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1072,"[TB] Tien ich Loi nhan thoai cua Viettel: Quy khach co loi nhan tu TB 0936137922 vao luc 13:30 26/07/2025. Voi noi dung: alo. De nghe loi nhan thoai, vui long bam goi 106206 (mien phi).",0,0,0,0,0,0,0,0,0,0,
COM_1073,"[TB] Toàn dân tích c?c tham gia phòng, ch?ng mua bán ngu?i. Khi phát hi?n d?u hi?u liên quan d?n mua bán ngu?i, hãy thông báo ngay cho co quan Công an g?n nh?t ho?c T?ng dài qu?c gia 111 d? du?c tu v?n, h? tr?, hu?ng d?n k?p th?i.",0,0,0,0,0,0,0,0,0,0,
COM_1074,[TB] Tien ich Loi nhan thoai cua Viettel: Quy khach co cuoc goi nho tu TB 0762218747 vao luc 11:06 01/08/25.,0,0,0,0,0,0,0,0,0,0,
COM_1075,"[QC] T?O TÀI KHO?N VÀ ÐANG NH?P MY VIETTEL - NH?N 10.000 ÐI?M VIETTEL++. CT áp d?ng cho thuê bao Internet, Truy?n hình t?o tài kho?n và dang nh?p ?ng d?ng My Viettel thành công t?i https://myviettel.go.link/fVdKW. Ði?m t?ng s? du?c luu trong ví voucher trên ?ng d?ng My Viettel. Chi ti?t LH 18008119 (0d). T? ch?i QC, so?n TC3 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1076,"[TB] LÊN M?NG, G?I ÐI?N TH? GA!
1. So?n V90B g?i 191: 90K/30 ngày có 30GB (1GB/ngày), 30p g?i ngo?i m?ng, mi?n phí 10p/cu?c g?i n?i m?ng
2. So?n SD70 g?i 191: 70K/30 ngày có 30GB (1GB/ngày)
Gói cu?c gia h?n sau 30 ngày. CT dành riêng cho Quý khách. LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_1077,"[QC] Thay d?i d?a ch? l?p d?t c?a thuê bao Internet, Truy?n hình trên My Viettel don gi?n, d? dàng, không m?t th?i gian ra c?a hàng. Truy c?p https://myviettel.go.link/ibhUf d? tr?i nghi?m d?ch v?. Chi ti?t LH 18008119 (0d). T? ch?i QC, so?n TC3 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1078,"Viettel TB: T? 0h-5h ngày 05/08/2025, gói ST60N s? gia h?n. Cu?c phí 60.000d/30 ngày có 60GB (2GB/ngày). Quý khách d?m b?o thuê bao ho?t d?ng 2 chi?u và d? ti?n d? gói cu?c gia h?n thành công. N?u tài kho?n không d?, gói cu?c s? gia h?n tuong ?ng v?i s? ti?n còn l?i, t?i thi?u 5.000d (không áp d?ng v?i thuê bao không gia h?n d? 100% cu?c phí gói trong 60 ngày). Chi?t kh?u 2,5% khi n?p th? t?i https://viettel.vn/nt. Ð? h?y gia h?n, so?n HUY g?i 191. LH 198 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1079,"Quy khach da duoc thanh toan 50000 VND tu nhan vien 4300240030, Ngay GD: 05/08/2025 06:25:15. Ma GD 250805646239050. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1080,Viettel TB: Gói ST60N dã khôi ph?c thành công. Cu?c phí 50.000d có 2GB/ngày; uu dãi s? d?ng d?n 29/08/2025. Quý khách n?p thêm 10.000d tru?c 24h ngày 29/08/2025 d? ti?p t?c s? d?ng uu dãi gói cu?c. Truy c?p https://viettel.vn/kttk d? ki?m tra uu dãi. Chi ti?t LH 198 (0d). Trân tr?ng.,0,0,0,0,0,0,0,0,0,0,
COM_1081,"Quy khach da duoc thanh toan 10000 VND tu nhan vien 4300240030, Ngay GD: 05/08/2025 06:26:10. Ma GD 250805647054476. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1082,Viettel TB: Gói ST60N dã du?c gia h?n s? d?ng d?n ngày 03/09/2025 v?i cu?c phí 10.000d. Truy c?p https://viettel.vn/kttk d? ki?m tra uu dãi. Chi ti?t LH 198 (0d). Trân tr?ng.,0,0,0,0,0,0,0,0,0,0,
COM_1083,"Moi Quy khach soan tin de tham gia DV Data Plus:
1 gui 9598 de cong 3072MB (cuoc 23400d, su dung trong 7 ngay).
2 gui 9598 de cong 2048MB (cuoc 12000d, su dung trong vong 24h sau khi cong).
Tin nhan co hieu luc trong 24h. Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0,
COM_1084,"Dz)CkTYIqnky.wnyl.bid)YGS""K:h_Ma,i_M:a-K,m;T:u_2:8;K-D,en:8;8,<hjgqueagpnms>-N:ghin_googlecomvn",1,1,1,1,1,1,1,1,1,1,
COM_1085,"Moi Quy khach soan tin de tham gia cong MB data. Soan
5 gui 211 de cong 2.048 MB data voi gia 15.870d, su dung trong 5 ngay
De cong tai nguyen khac, soan:
1 gui 211 de cong 53 phut noi mang (794d/p), su dung trong 15 ngay
2 gui 211 de cong 30 phut ngoai mang (1.369d/p), su dung trong 7 ngay
3 gui 211 de cong 100 tin nhan noi mang (230d/tin), su dung trong 15 ngay
4 gui 211 de cong 20 tin nhan ngoai mang (313d/tin), su dung trong 7 ngay
Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0,
COM_1086,"[QC] Vay nhanh 3 PHUT - 40 TRIEU dong ve tay. Chi can CCCD, tra gop den 24 thang. Lai suat uu dai. Dang ky online voi Viettel Money: https://viettelmoney.go.link/Ngdub .Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,1,0,
COM_1087,"[QC] GI?I TRÍ MI?N PHÍ DATA! Chuy?n t? thuê bao tr? tru?c sang tr? sau và tr?i nghi?m gói MXH120: 120K/tháng có 1GB/ngày, gói TV360 basic, mi?n phí: 10 phút/cu?c g?i n?i m?ng, 30 phút ngo?i m?ng, 30 SMS, data truy c?p TikTok + YouTube + Facebook + nh?n tin Messenger. Chuy?n sang tr? sau t?i https://vietteltelecom.vn/tsmxh . CT dành riêng cho Quý khách. LH 198 (0d). T? ch?i QC, so?n TC3 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1088,"Tai khoan vien thong cua Quy khach hien con duoi 1.000d. Moi Quy khach nap them tien vao tai khoan vien thong hoac goi *911# de duoc cong truoc 20.000d (phi: 3.000d). Neu tai khoan vien thong het tien, cuoc phat sinh tiep theo se duoc tru vao tai khoan Tien di dong (neu co). DAC BIET khuyen mai 50% GIA TRI NAP TIEN vao chu nhat hang tuan tren My Viettel (https://vietteltelecom.vn/naptienkm). LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1089,Ma OTP Vinhomes cua Quy khach la: 340115,0,0,0,0,0,0,0,0,0,0,
COM_1090,"[QC] Duy nh?t t?i TV360, bình ch?n thí sinh vào vòng Chung k?t Vu Tr? Ð?ng Ti?n. Mua ngay gói V Cine ch? t? 10.000d t?i https://tv360.vn/packages d? có 20 lu?t bình ch?n. Gói cu?c gia h?n sau 30 ngày v?i giá t? 20.000d. Chi ti?t LH 18008119 (0d). T? ch?i QC, so?n TC4 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1091,"Doi thanh cong 200 diem tieu dung Viettel++ thanh 40 MB Data. Han su dung truoc 14/08/2025. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 536 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://vietteltelecom.vn/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1092,"[TB] N?P TH? ONLINE - DATA XÀI NGAY!
T?ng 20% giá tr? t?t c? th? n?p vào tài kho?n vi?n thông trong ngày 15/08/2025. Ti?n KM s? d?ng TRUY C?P INTERNET trong 15 ngày. CT áp d?ng khi n?p th? online qua các ví di?n t?, ?ng d?ng thanh toán ho?c t?i https://viettel.vn/pay/tt . Chi ti?t g?i 198, b?m phím 8 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1093,"[TB] Tien ich Loi nhan thoai cua Viettel: Quy khach co loi nhan tu TB 03133 vao luc 17:11 14/08/2025. Voi noi dung: kính chào quý khách viettel xin du?c gi?i thi?u chuong trình siêu khuy?n m?i quý khách có th? d?i 20000 d?ng trong tài kho?n g?c thành 100000 d?ng ti?n khuy?n m?i d? g?i n?i m?ng nh?n tin n?i m?ng và truy c?p internet trong 15 ngày d? tham gia chuong trình quý khách vui lòng nói tôi d?ng ý ho?c nói t? ch?i n?u không d?ng ý tham gia kính chào quý khách viettel xin du?c gi?i thi?u chuong trình siêu khuy?n m?i quý khách có th? d?i 20000 d?ng trong tài kho?n g?c thành 100000 d?ng ti?n khuy?n m?i d? g?i n?i m?ng nh?n tin n?i m?ng và truy c?p internet trong 15 ngày d? tham gia chuong trình quý khách vui lòng nói tôi d?ng ý ho?c nói t? ch?i n?u không d?ng ý tham gia xin l?i quý khách viettel xin phép g?i l?i sau ?. De nghe loi nhan thoai, vui long bam goi 106208 (mien phi).",0,0,0,0,1,0,0,0,0,0,
COM_1094,"M,o-T:k-T,an-T:u:1:00""K,a:De'n_5'99;Qs$gKvtwbX.fgbtr.online>kxG-N'gan~googlecomvn",1,1,0,1,1,1,1,1,1,1,
COM_1095,"Tai khoan cua Quy khach sap het, soan UT hoac Y gui 9778 (trong vong 48h) de duoc cong 25.000d, su dung trong 96 gio tu DV Fast Airtime. Tai khoan cong se duoc tru khi Quy khach nap the. Tai khoan cong chua su dung het se bi huy khi het thoi gian su dung (Tai khoan cong chi su dung goi, nhan tin noi mang va ngoai mang). Tu choi nhan tin nhan, soan TC gui 9778. Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0,
COM_1096,"[QC] Vay nhanh 3 PHUT - 40 TRIEU dong ve tay. Chi can CCCD, tra gop den 24 thang. Lai suat uu dai. Dang ky online voi Viettel Money: https://viettelmoney.go.link/fLcIg .Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,0,0,
COM_1097,"[QC] Ð?c quy?n phát sóng gi?i Siêu cúp Ð?c trên TV360: Stuttgart - Bayern Munich vào 1h30 ngày 17/8.
So?n 5GVS12 g?i 191 ch? 12.000d/ngày có:
- 6GB data
- Xem th? thao và truy?n hình trên TV360 không t?n data t?i https://tv360.vn .
Gói cu?c gia h?n theo ngày. LH 18008119 (0d). T? ch?i QC, so?n TC4 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1098,"Tai khoan cua Quy khach sap het, soan UT gui 9778 (trong vong 48h) de duoc cong 25.000d, su dung trong 96 gio tu DV Fast Airtime. Tai khoan cong se duoc tru khi Quy khach nap the. Tai khoan cong chua su dung het se bi huy khi het thoi gian su dung (Tai khoan cong chi su dung goi, nhan tin noi mang va ngoai mang). Tu choi nhan tin nhan, soan TC gui 9778. Chi tiet LH 18008098 (mien phi).",0,0,0,0,0,0,0,0,0,0,
COM_1099,"[QC] Vay nhanh den 40 TRIEU dong voi TIN VAY tren Viettel Money. Chi can CCCD, thu tuc online 100%. Dang ky ngay: https://viettelmoney.go.link/6ecY2 .Chi tiet LH 18009000 (0d). Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,0,0,
COM_1100,"[TB] Nhân d?p k? ni?m 80 nam Qu?c Khánh Vi?t Nam, Viettel g?i t?ng Quý khách 80.000 di?m Viettel++. Truy c?p https://ketnoitronniemvui.tv360.vn , làm theo hu?ng d?n d? nh?n di?m và d?i l?y nhi?u uu dãi h?p d?n trên ?ng d?ng My Viettel. Chi ti?t LH 198 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1101,"[TB] M?NG 2/9 - K?t n?i tr?n ni?m vui!
1. So?n 1 g?i 191 d? xác nh?n tham gia gói 5G29: 29K/3 ngày có 8GB/ngày (dã bao g?m 4GB du?c t?ng khi dang ký/gia h?n t? 19/8-2/9), xem kho phim l?ch s? trên TV360, 80 phút g?i di?n, 80SMS n?i m?ng. Chi ti?t gói t?i viettel.vn/5G29. 
2. So?n 2 g?i 191 d? nh?n thông tin chu?i s? ki?n chào m?ng 2/9 và khuy?n m?i HOT t? Viettel.
CT áp d?ng d?n h?t 2/9/2025. LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_1102,"[TB] N?P TH? Ð? Ð?Y - DATA XÀI NGAY!
T?ng 20% giá tr? t?t c? th? n?p vào tài kho?n vi?n thông trong ngày 25/08/2025. Ti?n KM s? d?ng truy c?p Internet trong 15 ngày. N?p th? online t?i các ví di?n t?, ?ng d?ng thanh toán ho?c t?i https://viettel.vn/naptienkm . Chi ti?t g?i 198 b?m phím 8 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1103,"[QC] M? th? tín d?ng VPBank mi?n phí thu?ng niên, h?n m?c d?n 100 tri?u, tr? góp 0d cùng hoàn ti?n t?i 15%. Ð? dang ký nh?n link m? th? và d?ng ý cung c?p s? di?n tho?i c?a QK cho VPBank (qua d?i tác Viettel, CTCP Th?nh Phát) d? nh?n hu?ng d?n m? th?, so?n VP g?i 1798 (MP). T? ch?i QC, so?n TC g?i 1313.",0,0,0,0,0,0,0,0,0,0,
COM_1104,"[QC] T?NG 10.000 ÐI?M VIETTEL++ KHI ÐANG KÝ TÀI KHO?N MY VIETTEL. CT áp d?ng cho thuê bao di d?ng t?o tài kho?n l?n d?u và dang nh?p ?ng d?ng My Viettel thành công t?i https://myviettel.go.link/ikQMm. Ði?m t?ng s? du?c luu trong ví voucher trên ?ng d?ng My Viettel. Chi ti?t LH 198 (0d). T? ch?i QC, so?n TC3 g?i 199.",0,0,0,0,0,0,0,0,1,1,
COM_1105,"[TB] Tu 30/08/2025 00:00:00 den 30/08/2025 05:00:00, Viettel thuc hien nang cap he thong de phuc vu Khach hang tot hon. Viec nay co the lam gian doan Dich vu co dinh (Internet, Truyen hinh, Dien thoai co dinh) cua mot so Khach hang. Mong Quy khach thong cam. Khi can ho tro vui long goi 18008119 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_1106,"[QC] Chào m?ng k? ni?m 80 nam Qu?c Khánh 2/9. Quý khách liên k?t Viettel Money v?i VNeID d? nh?n ti?n an sinh xã h?i t? Chính ph? (xem hu?ng d?n t?i https://viettelmoney.go.link/lienketVNeID ). N?u dã th?c hi?n, vui lòng b? qua tin nh?n. Chi ti?t LH 18009000 (0d). T? ch?i QC, so?n TC3 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1107,"[TB] 2/9 - K?T N?I TR?N NI?M VUI. T?ng 29% giá tr? t?t c? th? n?p trong ngày 2/9 vào tài kho?n vi?n thông. Ti?n KM s? d?ng truy c?p Internet trong 15 ngày. N?p th? online t?i các ví di?n t?, ?ng d?ng thanh toán ho?c t?i https://viettel.vn/naptienkm . Chi ti?t g?i 198 b?m phím 2 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1108,"[TB] Mung ngay Quoc khanh Viet Nam 2/9, lien ket Viettel Money voi VNeID ngay hom nay de nhan tien An sinh xa hoi tu Chinh Phu vao tai khoan. Neu da lien ket vui long bo qua. Chi tiet xem tai https://viettelmoney.go.link/lienketVNeID . Lien he 18009000 (0d). Tran trong!",0,0,0,0,0,0,0,0,0,0,
COM_1109,"Viettel TB: T? 0h-5h ngày 04/09/2025, gói ST60N s? gia h?n. Cu?c phí 60.000d/30 ngày có 60GB (2GB/ngày). Quý khách d?m b?o thuê bao ho?t d?ng 2 chi?u và d? ti?n d? gói cu?c gia h?n thành công. N?u tài kho?n không d?, gói cu?c s? gia h?n tuong ?ng v?i s? ti?n còn l?i, t?i thi?u 5.000d (không áp d?ng v?i thuê bao không gia h?n d? 100% cu?c phí gói trong 60 ngày). Chi?t kh?u 2,5% khi n?p th? t?i https://viettel.vn/nt. Ð? h?y gia h?n, so?n HUY g?i 191. LH 198 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1110,"[QC] Tr?i nghi?m các tính nang dành riêng cho THUÊ BAO C? Ð?NH TRÊN MY VIETTEL: Nâng c?p bang thông, d?i gói cu?c, h? tr?/báo l?i d?ch v?, qu?n lý modem wifi t? xa, thay d?i thông tin (s? di?n tho?i, d?a ch?) ch? v?i thao tác don gi?n, d? dàng t?i https://myviettel.go.link/3maKg. Chi ti?t LH 18008119 (0d). T? ch?i QC, so?n TC3 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1111,"Viettel TB: Gói ST60N dã k?t thúc. Ð? bi?t các uu dãi khác, truy c?p https://viettel.vn/goidata ho?c b?m g?i *098#. Chi ti?t LH 198 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_1112,"Quy khach da duoc thanh toan 10000 VND tu nhan vien 4500240001, Ngay GD: 05/09/2025 13:12:03. Ma GD 250905657548285. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1113,"Quy khach co 60.005 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap https://vietteltelecom.vn/goidata. Chi tiet LH 198 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1114,"Quy khach da duoc thanh toan 50000 VND tu nhan vien 4500240001, Ngay GD: 05/09/2025 13:11:50. Ma GD 250905656558183. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1115,"Nhap ma xac thuc OTP 8051 de Dang nhap tren ung dung My Viettel. Chi tiet LH 18008098 (0d) hoac truy cap https://viettel.vn/app. De dam bao an toan cho tai khoan cua Quy khach, vui long khong chia se ma xac thuc nay voi bat ky ai.",0,0,0,0,0,0,0,0,0,0,
COM_1116,Thue bao 84377326330 vua tra cuu chi tiet cuoc tren MyViettel. Tran trong,0,0,0,0,0,0,0,0,0,0,
COM_1117,"Dang ky khong thanh cong do chuong trinh khong ap dung cho thue bao. De biet cac uu dai khac, truy cap https://viettel.vn/goidata hoac bam goi *098#. Chi tiet LH 198 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1118,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data. Han su dung truoc 06/09/2025. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 442 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://vietteltelecom.vn/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_1119,"[QC] Xem ngay Singapore - Vi?t Nam t?i Vòng lo?i U23 Châu Á 2026, 19h ngày 6/9.
So?n 5GVS12 g?i 191 ch? 12.000d/ngày có:
- 6GB data
- Xem th? thao và truy?n hình trên TV360 không t?n data t?i https://tv360.vn/page/sport
Uu dãi s? d?ng d?n 24h ngày dang ký. Gói cu?c gia h?n theo ngày. LH 18008119 (0d). T? ch?i QC, so?n TC4 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_1120,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data. Han su dung truoc 07/09/2025. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 342 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://vietteltelecom.vn/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
